"chr" "start" "end" "value" "area" "cluster" "indexStart" "indexEnd" "L" "clusterL"
"1816" "chrX" 6145771 6145771 -0.0211940168372326 0.0211940168372326 9497 14102 14102 1 6
"1613" "chr1" 147826387 147826387 -0.0211928520398288 0.0211928520398288 5768 8613 8613 1 1
"1060" "chrX" 115594970 115594970 0.0211751496569745 0.0211751496569745 12184 21571 21571 1 2
"1108" "chrX" 136112268 136112268 0.0211726301329846 0.0211726301329846 12750 23243 23243 1 1
"235" "chr1" 39045497 39045497 0.0211694135742593 0.0211694135742593 3279 4834 4834 1 1
"62" "chr1" 3496101 3496101 0.0211679529731066 0.0211679529731066 797 1230 1230 1 1
"1558" "chr1" 100111949 100111949 -0.021158151720564 0.021158151720564 5027 7501 7501 1 2
"1156" "chrX" 146340534 146340534 0.0211546444553125 0.0211546444553125 12919 23684 23684 1 2
"936" "chrX" 73073711 73073711 0.0211519572515291 0.0211519572515291 11459 19493 19493 1 3
"973" "chrX" 84634593 84634593 0.0211504805229741 0.0211504805229741 11611 19966 19966 1 7
"256" "chr1" 47985223 47985223 0.0211474400575791 0.0211474400575791 3852 5731 5731 1 1
"442" "chr1" 159046773 159046773 0.0211469863869767 0.0211469863869767 6529 9780 9780 1 2
"546" "chr1" 214154936 214154936 0.0211351388422615 0.0211351388422615 8174 12160 12160 1 1
"1542" "chr1" 91185922 91185922 -0.021127434593831 0.021127434593831 4826 7175 7175 1 1
"1728" "chr1" 211872162 211872162 -0.0211224441170445 0.0211224441170445 8087 12041 12041 1 1
"1513" "chr1" 64822896 64822896 -0.0211143558471699 0.0211143558471699 4382 6510 6510 1 1
"249" "chr1" 44867471 44867471 0.0211117001802629 0.0211117001802629 3643 5383 5383 1 1
"775" "chrX" 37060809 37060809 0.021109164879386 0.021109164879386 10171 15947 15947 1 1
"52" "chr1" 3203766 3203766 0.0211063038753282 0.0211063038753282 710 1100 1100 1 3
"2" "chr1" 1953419 1953419 0.021102485253637 0.021102485253637 329 519 519 1 1
"705" "chrX" 12601729 12601729 0.0210938000374552 0.0210938000374552 9639 14474 14474 1 4
"435" "chr1" 158581040 158581040 0.0210859792353947 0.0210859792353947 6517 9764 9764 1 1
"581" "chr1" 228894546 228894546 0.0210807718583751 0.0210807718583751 8715 12958 12958 1 1
"68" "chr1" 4191364 4191364 0.0210778536950699 0.0210778536950699 884 1385 1385 1 1
"1700" "chr1" 197886681 197886681 -0.021074729131029 0.021074729131029 7458 11126 11126 1 1
"609" "chr1" 240157611 240157611 0.0210721408064246 0.0210721408064246 9077 13465 13465 1 1
"1336" "chr1" 19970337 19970337 -0.021069805783205 0.021069805783205 2074 3006 3006 1 3
"1634" "chr1" 156119457 156119457 -0.0210468462606807 0.0210468462606807 6337 9511 9511 1 1
"1715" "chr1" 201578212 201578212 -0.021046779573529 0.021046779573529 7582 11294 11294 1 1
"244" "chr1" 40203715 40203715 0.0210409245879595 0.0210409245879595 3341 4924 4924 1 3
"1897" "chrX" 56260186 56260186 -0.0210286983842001 0.0210286983842001 11036 18358 18358 1 1
"1134" "chrX" 140991599 140991599 0.0210282522775136 0.0210282522775136 12868 23562 23562 1 3
"756" "chrX" 34165195 34165195 0.0210236060557131 0.0210236060557131 10130 15842 15842 1 5
"1170" "chrX" 149009554 149009554 0.0210132995452889 0.0210132995452889 12968 23808 23808 1 6
"836" "chrX" 52652796 52652796 0.0210028806328317 0.0210028806328317 10878 17889 17889 1 1
"1233" "chr1" 1097179 1097179 -0.0210004903218001 0.0210004903218001 116 174 174 1 2
"569" "chr1" 228079125 228079125 0.0210003023956534 0.0210003023956534 8594 12773 12773 1 1
"1116" "chrX" 138532865 138532865 0.0209811209046296 0.0209811209046296 12805 23399 23399 1 1
"955" "chrX" 76709500 76709500 0.0209787815553185 0.0209787815553185 11520 19692 19692 1 5
"1454" "chr1" 46089045 46089045 -0.0209769816159186 0.0209769816159186 3726 5534 5534 1 1
"560" "chr1" 223575793 223575793 0.0209665200669192 0.0209665200669192 8392 12465 12465 1 1
"253" "chr1" 47486850 47486850 0.0209620949507456 0.0209620949507456 3814 5668 5668 1 1
"478" "chr1" 166893354 166893354 0.0209500112328886 0.0209500112328886 6833 10241 10241 1 1
"1212" "chrX" 152927170 152927170 0.0209470897232048 0.0209470897232048 13213 24407 24407 1 6
"1554" "chr1" 92952440 92952440 -0.020942694918644 0.020942694918644 4888 7290 7290 1 2
"461" "chr1" 164544748 164544748 0.0209378717763863 0.0209378717763863 6765 10145 10145 1 1
"1027" "chrX" 103494417 103494417 0.0209204696335582 0.0209204696335582 11918 20843 20843 1 3
"911" "chrX" 69396942 69396942 0.0209135740717871 0.0209135740717871 11251 18932 18932 1 7
"359" "chr1" 151813779 151813779 0.0209124722735702 0.0209124722735702 6000 8997 8997 1 1
"171" "chr1" 18800208 18800208 0.0209055542004987 0.0209055542004987 1989 2882 2882 1 1
"472" "chr1" 165910731 165910731 0.0209035983171523 0.0209035983171523 6817 10216 10216 1 4
"1679" "chr1" 179712281 179712281 -0.0208990179946775 0.0208990179946775 7156 10719 10719 1 7
"790" "chrX" 44703983 44703983 0.0208953633698694 0.0208953633698694 10426 16566 16566 1 9
"1540" "chr1" 91184290 91184290 -0.0208923258875072 0.0208923258875072 4824 7173 7173 1 1
"270" "chr1" 56323692 56323692 0.0208920664506744 0.0208920664506744 4184 6231 6231 1 1
"1822" "chrX" 9734210 9734210 -0.0208908625474084 0.0208908625474084 9551 14256 14256 1 9
"1254" "chr1" 2461838 2461838 -0.0208889489233019 0.0208889489233019 531 817 817 1 3
"978" "chrX" 86772436 86772436 0.020887108118081 0.020887108118081 11622 19998 19998 1 4
"1324" "chr1" 17020230 17020230 -0.0208841769001922 0.0208841769001922 1865 2721 2721 1 1
"712" "chrX" 12974205 12974205 0.0208795075217486 0.0208795075217486 9658 14507 14507 1 4
"788" "chrX" 38665168 38665168 0.0208767071625133 0.0208767071625133 10238 16127 16127 1 1
"768" "chrX" 36980658 36980658 0.0208682133599737 0.0208682133599737 10159 15918 15918 1 2
"606" "chr1" 238226289 238226289 0.0208675462135081 0.0208675462135081 9062 13449 13449 1 1
"1751" "chr1" 221068794 221068794 -0.0208640683638869 0.0208640683638869 8337 12382 12382 1 1
"611" "chr1" 240260050 240260050 0.0208534393022113 0.0208534393022113 9085 13476 13476 1 1
"716" "chrX" 16860721 16860721 0.0208400136709743 0.0208400136709743 9798 14891 14891 1 4
"1934" "chrX" 107070200 107070200 -0.0208156598045886 0.0208156598045886 12006 21114 21114 1 12
"25" "chr1" 2823402 2823402 0.0208128855568818 0.0208128855568818 589 901 901 1 2
"628" "chr1" 246019678 246019678 0.0208068335168078 0.0208068335168078 9267 13719 13719 1 1
"575" "chr1" 228503273 228503273 0.0208028783476994 0.0208028783476994 8662 12879 12879 1 1
"337" "chr1" 115826274 115826274 0.0207932901340454 0.0207932901340454 5446 8139 8139 1 2
"1314" "chr1" 16164109 16164109 -0.0207921302896241 0.0207921302896241 1758 2574 2574 1 3
"1903" "chrX" 68441690 68441690 -0.0207908910043482 0.0207908910043482 11214 18835 18835 1 3
"1947" "chrX" 117959263 117959263 -0.0207900406621274 0.0207900406621274 12213 21656 21656 1 3
"1329" "chr1" 17305562 17305562 -0.0207886162871729 0.0207886162871729 1902 2772 2772 1 2
"1397" "chr1" 33169558 33169558 -0.0207582170728433 0.0207582170728433 2959 4350 4350 1 1
"121" "chr1" 7642984 7642984 0.0207579451506283 0.0207579451506283 1158 1754 1754 1 1
"1405" "chr1" 36275039 36275039 -0.0207542371063802 0.0207542371063802 3132 4601 4601 1 1
"178" "chr1" 20441579 20441579 0.0207513874269054 0.0207513874269054 2100 3044 3044 1 1
"1309" "chr1" 15059738 15059738 -0.0207466455944277 0.0207466455944277 1660 2438 2438 1 1
"932" "chrX" 72666403 72666403 0.0207413367842089 0.0207413367842089 11447 19455 19455 1 10
"199" "chr1" 25598878 25598878 0.0207333870995066 0.0207333870995066 2452 3551 3551 1 1
"1693" "chr1" 196578534 196578534 -0.0207333656079647 0.0207333656079647 7427 11086 11086 1 2
"1421" "chr1" 40255103 40255103 -0.0207179665089919 0.0207179665089919 3347 4933 4933 1 6
"1921" "chrX" 100914892 100914892 -0.0207053561047815 0.0207053561047815 11762 20395 20395 1 10
"1766" "chr1" 228604065 228604065 -0.0206976698693375 0.0206976698693375 8682 12911 12911 1 3
"219" "chr1" 35224726 35224726 0.0206919221337918 0.0206919221337918 3069 4504 4504 1 1
"360" "chr1" 152040891 152040891 0.0206915527095168 0.0206915527095168 6013 9019 9019 1 1
"271" "chr1" 57470853 57470853 0.0206819261872561 0.0206819261872561 4206 6262 6262 1 1
"720" "chrX" 17821097 17821097 0.02067726022509 0.02067726022509 9826 14979 14979 1 2
"1853" "chrX" 37987646 37987646 -0.0206772356661215 0.0206772356661215 10213 16041 16041 1 1
"222" "chr1" 36105569 36105569 0.020673945166385 0.020673945166385 3115 4579 4579 1 1
"690" "chrX" 8434367 8434367 0.0206724174714908 0.0206724174714908 9524 14173 14173 1 1
"793" "chrX" 47092037 47092037 0.0206628162009677 0.0206628162009677 10511 16818 16818 1 8
"1526" "chr1" 76082568 76082568 -0.0206593167546516 0.0206593167546516 4566 6790 6790 1 1
"1306" "chr1" 12675968 12675968 -0.0206482509036324 0.0206482509036324 1607 2364 2364 1 1
"1039" "chrX" 106447591 106447591 0.0206464934358265 0.0206464934358265 11974 21013 21013 1 1
"1925" "chrX" 102001318 102001318 -0.0206297975781116 0.0206297975781116 11807 20537 20537 1 11
"1662" "chr1" 161575766 161575766 -0.0206291568992942 0.0206291568992942 6698 10043 10043 1 2
"304" "chr1" 96930761 96930761 0.0206257802119827 0.0206257802119827 4997 7450 7450 1 1
"728" "chrX" 22981385 22981385 0.0206208724709014 0.0206208724709014 9957 15324 15324 1 2
"1670" "chr1" 170629502 170629502 -0.0206201391982511 0.0206201391982511 6938 10402 10402 1 1
"473" "chr1" 165910821 165910821 0.0206171885025272 0.0206171885025272 6817 10218 10218 1 4
"526" "chr1" 205897809 205897809 0.0206073173003132 0.0206073173003132 7873 11742 11742 1 3
"202" "chr1" 29567425 29567425 0.0206056197487551 0.0206056197487551 2781 4079 4079 1 1
"697" "chrX" 8769701 8769701 0.0205848072301972 0.0205848072301972 9535 14216 14216 1 12
"1828" "chrX" 13835198 13835198 -0.0205846375505469 0.0205846375505469 9698 14612 14612 1 5
"1037" "chrX" 106362429 106362429 0.0205745681298796 0.0205745681298796 11969 21008 21008 1 13
"878" "chrX" 64625981 64625981 0.0205676498668826 0.0205676498668826 11108 18551 18551 1 1
"100" "chr1" 5774259 5774259 0.0205667899977242 0.0205667899977242 933 1438 1438 1 1
"1080" "chrX" 125954246 125954246 0.0205486522615429 0.0205486522615429 12417 22270 22270 1 2
"612" "chr1" 240279726 240279726 0.0205444604389279 0.0205444604389279 9088 13479 13479 1 1
"1660" "chr1" 161493932 161493932 -0.0205435380378232 0.0205435380378232 6690 10032 10032 1 2
"1722" "chr1" 207083336 207083336 -0.0205416844985283 0.0205416844985283 7910 11793 11793 1 3
"41" "chr1" 3032345 3032345 0.0205300907697556 0.0205300907697556 646 992 992 1 4
"1601" "chr1" 147070522 147070522 -0.0205226404102188 0.0205226404102188 5738 8562 8562 1 2
"1249" "chr1" 1983033 1983033 -0.0205196906633632 0.0205196906633632 337 531 531 1 2
"1411" "chr1" 38201001 38201001 -0.0205084392233472 0.0205084392233472 3220 4746 4746 1 1
"1993" "chrX" 151810246 151810246 -0.0205035676962061 0.0205035676962061 13083 24101 24101 1 2
"808" "chrX" 49196412 49196412 0.0204994967031561 0.0204994967031561 10770 17629 17629 1 1
"1617" "chr1" 149784212 149784212 -0.0204920300965287 0.0204920300965287 5841 8707 8707 1 1
"799" "chrX" 48206388 48206388 0.0204913913701364 0.0204913913701364 10594 17047 17047 1 1
"1440" "chr1" 43999020 43999020 -0.0204847394056258 0.0204847394056258 3580 5292 5292 1 1
"605" "chr1" 238025587 238025587 0.0204780155203446 0.0204780155203446 9058 13443 13443 1 1
"1880" "chrX" 47038480 47038480 -0.0204307534717955 0.0204307534717955 10490 16744 16744 1 1
"9" "chr1" 2386451 2386451 0.0204299893005312 0.0204299893005312 494 769 769 1 1
"347" "chr1" 119982100 119982100 0.0204263509127069 0.0204263509127069 5579 8332 8332 1 1
"613" "chr1" 240515578 240515578 0.020425816389779 0.020425816389779 9092 13484 13484 1 1
"297" "chr1" 88368887 88368887 0.0204092174636386 0.0204092174636386 4765 7086 7086 1 1
"1655" "chr1" 161089118 161089118 -0.0204064680926186 0.0204064680926186 6647 9962 9962 1 3
"315" "chr1" 110616863 110616863 0.0203990446013859 0.0203990446013859 5235 7821 7821 1 1
"649" "chr1" 248300402 248300402 0.0203970193328079 0.0203970193328079 9381 13882 13882 1 1
"1223" "chrY" 19625308 19625308 0.0203912129634259 0.0203912129634259 13652 25480 25480 1 1
"902" "chrX" 68728406 68728406 0.0203808053348246 0.0203808053348246 11225 18864 18864 1 2
"57" "chr1" 3401607 3401607 0.020379839744733 0.020379839744733 772 1194 1194 1 1
"250" "chr1" 46938281 46938281 0.0203786422602684 0.0203786422602684 3778 5612 5612 1 1
"1815" "chrX" 3633155 3633155 -0.0203568743043787 0.0203568743043787 9473 14062 14062 1 1
"542" "chr1" 209845403 209845403 0.0203484789415032 0.0203484789415032 8013 11933 11933 1 1
"1576" "chr1" 113045271 113045271 -0.0203455443234197 0.0203455443234197 5356 7993 7993 1 1
"242" "chr1" 39273267 39273267 0.0203412019219973 0.0203412019219973 3289 4847 4847 1 1
"1834" "chrX" 16889683 16889683 -0.0203371035207051 0.0203371035207051 9802 14909 14909 1 13
"1716" "chr1" 201618003 201618003 -0.0203358301897912 0.0203358301897912 7585 11297 11297 1 1
"441" "chr1" 158800024 158800024 0.0203353757043932 0.0203353757043932 6524 9774 9774 1 1
"1557" "chr1" 99471295 99471295 -0.0203259338194248 0.0203259338194248 5022 7491 7491 1 4
"2003" "chrY" 16634255 16634255 -0.0203085836506573 0.0203085836506573 13640 25450 25450 1 7
"1078" "chrX" 125687856 125687856 0.0203021315967623 0.0203021315967623 12411 22261 22261 1 2
"1115" "chrX" 138528984 138528984 0.0203002626477051 0.0203002626477051 12803 23393 23393 1 5
"1192" "chrX" 151308320 151308320 0.0202987424840851 0.0202987424840851 13068 24067 24067 1 1
"1259" "chr1" 2987347 2987347 -0.0202963086363037 0.0202963086363037 633 974 974 1 1
"1407" "chr1" 36772417 36772417 -0.0202911287480784 0.0202911287480784 3156 4646 4646 1 5
"1020" "chrX" 103271420 103271420 0.0202869687179383 0.0202869687179383 11898 20791 20791 1 1
"944" "chrX" 74746072 74746072 0.0202811933710949 0.0202811933710949 11503 19635 19635 1 1
"454" "chr1" 159684684 159684684 0.0202759155612613 0.0202759155612613 6546 9806 9806 1 3
"1097" "chrX" 134567429 134567429 0.0202757341003133 0.0202757341003133 12671 23015 23015 1 1
"773" "chrX" 37029564 37029564 0.0202725294947938 0.0202725294947938 10168 15944 15944 1 1
"1389" "chr1" 32708485 32708485 -0.0202624326644391 0.0202624326644391 2922 4287 4287 1 2
"879" "chrX" 64708046 64708046 0.0202592200147778 0.0202592200147778 11111 18562 18562 1 2
"733" "chrX" 26155148 26155148 0.0202564250851851 0.0202564250851851 10044 15597 15597 1 1
"1898" "chrX" 57163746 57163746 -0.0202518500918264 0.0202518500918264 11056 18406 18406 1 3
"1890" "chrX" 49022452 49022452 -0.0202502681865297 0.0202502681865297 10729 17508 17508 1 6
"124" "chr1" 7710738 7710738 0.0202477469741369 0.0202477469741369 1164 1761 1761 1 1
"1356" "chr1" 26686587 26686587 -0.0202369366446671 0.0202369366446671 2546 3700 3700 1 3
"61" "chr1" 3477292 3477292 0.0202317903862531 0.0202317903862531 795 1228 1228 1 2
"1884" "chrX" 48326779 48326779 -0.0202312225988026 0.0202312225988026 10603 17064 17064 1 2
"346" "chr1" 119981031 119981031 0.0202299192137452 0.0202299192137452 5578 8331 8331 1 1
"102" "chr1" 5793847 5793847 0.0202277084716599 0.0202277084716599 935 1440 1440 1 1
"986" "chrX" 99194929 99194929 0.0202261380755873 0.0202261380755873 11666 20092 20092 1 6
"40" "chr1" 2999276 2999276 0.0202231808204637 0.0202231808204637 639 981 981 1 2
"1935" "chrX" 107978553 107978553 -0.0202230808883394 0.0202230808883394 12032 21185 21185 1 8
"63" "chr1" 3529108 3529108 0.0202111430250468 0.0202111430250468 808 1242 1242 1 2
"1796" "chr1" 236686598 236686598 -0.020207465398415 0.020207465398415 9027 13398 13398 1 2
"677" "chrX" 5961169 5961169 0.0202048975611382 0.0202048975611382 9494 14094 14094 1 1
"224" "chr1" 37270540 37270540 0.0202011696294832 0.0202011696294832 3186 4688 4688 1 1
"1832" "chrX" 15332619 15332619 -0.0201986693106042 0.0201986693106042 9726 14681 14681 1 1
"1219" "chrY" 9747781 9747781 0.020197020679378 0.020197020679378 13587 25352 25352 1 3
"167" "chr1" 18432400 18432400 0.0201946409674862 0.0201946409674862 1975 2867 2867 1 1
"607" "chr1" 238811442 238811442 0.0201825453946791 0.0201825453946791 9066 13453 13453 1 1
"464" "chr1" 164743113 164743113 0.020176815629116 0.020176815629116 6774 10155 10155 1 1
"156" "chr1" 14609119 14609119 0.0201761070194973 0.0201761070194973 1654 2427 2427 1 1
"547" "chr1" 214364613 214364613 0.02017498330648 0.02017498330648 8185 12180 12180 1 1
"1970" "chrX" 129254556 129254556 -0.020170135583181 0.020170135583181 12493 22465 22465 1 4
"917" "chrX" 70890709 70890709 0.0201648188286898 0.0201648188286898 11380 19284 19284 1 1
"1930" "chrX" 105066793 105066793 -0.0201534442420818 0.0201534442420818 11932 20911 20911 1 13
"1364" "chr1" 27678138 27678138 -0.0201453333609993 0.0201453333609993 2623 3822 3822 1 1
"1001" "chrX" 101379978 101379978 0.0201425458242552 0.0201425458242552 11776 20420 20420 1 10
"597" "chr1" 234490748 234490748 0.020141671077782 0.020141671077782 8924 13234 13234 1 1
"1981" "chrX" 136511135 136511135 -0.0201350472119056 0.0201350472119056 12760 23285 23285 1 12
"1664" "chr1" 164545783 164545783 -0.0201313605321431 0.0201313605321431 6766 10147 10147 1 2
"1902" "chrX" 67906442 67906442 -0.0201269258761565 0.0201269258761565 11174 18727 18727 1 5
"1986" "chrX" 138276972 138276972 -0.0201185044875272 0.0201185044875272 12798 23368 23368 1 5
"1062" "chrX" 118533179 118533179 0.020117416457622 0.020117416457622 12247 21758 21758 1 9
"2001" "chrY" 2802217 2802217 -0.0201138857804066 0.0201138857804066 13483 25196 25196 1 5
"655" "chr1" 248458726 248458726 0.0201109417276214 0.0201109417276214 9388 13893 13893 1 2
"710" "chrX" 12885115 12885115 0.0201048300082583 0.0201048300082583 9651 14499 14499 1 1
"283" "chr1" 58472821 58472821 0.0200990935339003 0.0200990935339003 4228 6287 6287 1 1
"489" "chr1" 175683971 175683971 0.0200923733145571 0.0200923733145571 7076 10602 10602 1 1
"514" "chr1" 193899449 193899449 0.0200757061698402 0.0200757061698402 7420 11079 11079 1 1
"1304" "chr1" 12227825 12227825 -0.0200703813105773 0.0200703813105773 1579 2329 2329 1 1
"1240" "chr1" 1365911 1365911 -0.0200619803001854 0.0200619803001854 205 326 326 1 1
"1322" "chr1" 17012568 17012568 -0.0200619160738666 0.0200619160738666 1862 2716 2716 1 2
"627" "chr1" 245740663 245740663 0.02006144140705 0.02006144140705 9252 13704 13704 1 1
"1442" "chr1" 44031177 44031177 -0.0200530140034079 0.0200530140034079 3585 5297 5297 1 1
"213" "chr1" 34088611 34088611 0.0200514053782269 0.0200514053782269 3044 4468 4468 1 1
"263" "chr1" 51567356 51567356 0.0200447019200463 0.0200447019200463 3918 5847 5847 1 1
"1050" "chrX" 110544388 110544388 0.0200388456840002 0.0200388456840002 12090 21351 21351 1 1
"15" "chr1" 2430249 2430249 0.0200320657170598 0.0200320657170598 511 792 792 1 1
"84" "chr1" 4815872 4815872 0.0200270910263018 0.0200270910263018 913 1416 1416 1 1
"228" "chr1" 38255642 38255642 0.0200267329932242 0.0200267329932242 3228 4758 4758 1 1
"829" "chrX" 51150443 51150443 0.0200228128295861 0.0200228128295861 10846 17822 17822 1 9
"38" "chr1" 2954250 2954250 0.0200146695638427 0.0200146695638427 627 957 957 1 1
"633" "chr1" 247615658 247615658 0.0200126597950771 0.0200126597950771 9350 13841 13841 1 6
"120" "chr1" 7543471 7543471 0.0200102968538342 0.0200102968538342 1152 1748 1748 1 1
